customer_id,signup_date,last_activity_date,last_purchase_date,total_spent,avg_cart_value,num_visits_30d,num_purchases_90d,days_since_last_purchase,preferred_device,city,country,is_purchased_next_30
C100244,2021-02-15,2023-06-05,,0.0,0.0,0,0,1627,tablet,Galle,Sri Lanka,0
C100245,2023-12-31,2024-02-26,,0.0,0.0,1,0,578,mobile,Jaffna,Sri Lanka,0
C100246,2021-09-30,2023-03-11,2022-09-08,57.31,23.64,2,3,1057,desktop,Colombo,Sri Lanka,0
C100247,2022-03-28,2024-06-15,,0.0,0.0,4,0,1221,mobile,Colombo,Sri Lanka,0
C100248,2023-10-07,2024-03-17,2023-11-08,32.43,88.42,1,3,631,mobile,Kurunegala,Sri Lanka,0
C100249,2023-08-23,2023-10-29,2023-08-27,12.61,41.48,3,0,704,mobile,Anuradhapura,Sri Lanka,0
C100250,2022-02-03,2022-12-18,2022-11-21,87.5,66.69,2,1,983,mobile,Matara,Sri Lanka,1
C100251,2022-06-16,2024-06-11,2022-08-16,76.19,33.45,0,3,1080,mobile,Matara,Sri Lanka,0
C100252,2022-11-25,2024-04-26,2023-09-08,108.9,60.44,2,1,692,mobile,Matara,Sri Lanka,0
C100253,2022-07-13,2023-08-30,2022-09-20,37.55,75.63,2,1,1045,mobile,Kurunegala,Sri Lanka,1
C100254,2020-09-04,2021-01-20,,0.0,0.0,0,0,1791,mobile,Matara,Sri Lanka,0
C100255,2021-05-22,2023-07-30,,0.0,0.0,3,0,1531,mobile,Anuradhapura,Sri Lanka,1
C100256,2021-04-05,2023-08-24,,0.0,0.0,3,0,1578,mobile,Negombo,Sri Lanka,0
C100257,2020-05-11,2021-10-29,2020-09-01,18.98,11.06,0,1,1794,mobile,Kandy,Sri Lanka,1
C100258,2021-11-23,2024-05-11,2024-04-13,189.37,32.09,2,2,474,mobile,Matara,Sri Lanka,0
C100259,2020-02-13,2021-09-17,,0.0,0.0,4,0,1995,mobile,Colombo,Sri Lanka,0
C100260,2023-04-19,2023-05-18,,0.0,0.0,3,0,834,mobile,Kandy,Sri Lanka,0
C100261,2023-02-08,2023-08-04,,0.0,0.0,1,0,904,mobile,Matara,Sri Lanka,1
C100262,2021-04-16,2021-10-30,,0.0,0.0,1,0,1567,mobile,Galle,Sri Lanka,0
C100263,2023-04-20,2025-10-02,,0.0,0.0,2,0,833,mobile,Jaffna,Sri Lanka,0
C100264,2021-03-27,2023-07-27,,0.0,0.0,1,0,1587,mobile,Matara,Sri Lanka,1
C100265,2020-01-15,2020-08-07,,0.0,0.0,1,0,2024,mobile,Negombo,Sri Lanka,1
C100266,2020-05-25,2022-09-29,2021-09-13,40.65,8.92,4,1,1417,mobile,Kurunegala,Sri Lanka,0
C100267,2023-12-20,2024-02-17,,0.0,0.0,2,0,589,mobile,Anuradhapura,Sri Lanka,0
C100268,2023-07-16,2024-03-27,2024-03-06,131.72,37.9,1,2,512,mobile,Kurunegala,Sri Lanka,1
C100269,2020-04-30,2020-06-02,2020-05-26,435.14,64.23,3,0,1892,desktop,Colombo,Sri Lanka,0
C100270,2021-04-13,2022-07-24,,0.0,0.0,2,0,1570,mobile,Matara,Sri Lanka,0
C100271,2020-05-18,2020-07-08,2020-05-28,105.36,8.51,0,4,1890,mobile,Matara,Sri Lanka,0
C100272,2020-03-05,2022-10-01,,0.0,0.0,3,0,1974,tablet,Jaffna,Sri Lanka,0
C100273,2021-11-07,2022-11-11,2022-05-01,268.45,16.04,3,0,1187,desktop,Jaffna,Sri Lanka,0
C100274,2020-05-25,2022-05-16,,0.0,0.0,5,0,1893,desktop,Anuradhapura,Sri Lanka,1
C100275,2022-11-18,2023-06-09,2023-01-13,269.91,28.15,3,0,930,mobile,Colombo,Sri Lanka,0
C100276,2021-05-02,2022-02-06,2021-09-30,175.8,29.54,2,0,1400,tablet,Kurunegala,Sri Lanka,0
C100277,2021-07-24,2022-08-05,2022-05-29,769.3,53.14,0,1,1159,desktop,Colombo,Sri Lanka,0
C100278,2023-10-02,2026-01-22,,0.0,0.0,1,0,668,desktop,Galle,Sri Lanka,0
C100279,2022-09-21,2024-01-09,,0.0,0.0,2,0,1044,mobile,Negombo,Sri Lanka,0
C100280,2021-03-14,2022-08-13,2021-08-21,66.03,29.15,3,2,1440,desktop,Anuradhapura,Sri Lanka,0
C100281,2023-01-09,2024-02-19,,0.0,0.0,0,0,934,mobile,Galle,Sri Lanka,0
C100282,2020-09-27,2022-07-09,2022-06-15,45.79,38.84,2,3,1142,tablet,Negombo,Sri Lanka,0
C100283,2024-01-21,2026-08-23,,0.0,0.0,2,0,557,mobile,Jaffna,Sri Lanka,0
C100284,2023-03-15,2023-07-19,2023-07-08,137.03,49.19,5,0,754,mobile,Galle,Sri Lanka,0
C100285,2023-03-26,2025-02-20,2023-09-16,46.83,35.17,2,1,684,mobile,Colombo,Sri Lanka,0
C100286,2022-08-26,2022-09-26,2022-09-09,150.43,61.5,1,1,1056,mobile,Kandy,Sri Lanka,0
C100287,2021-05-12,2022-01-14,,0.0,0.0,3,0,1541,mobile,Kandy,Sri Lanka,0
C100288,2024-05-25,2025-06-10,,0.0,0.0,2,0,432,mobile,Matara,Sri Lanka,0
C100289,2022-08-26,2024-01-08,2022-10-09,183.13,27.66,0,4,1026,mobile,Matara,Sri Lanka,0
C100290,2024-07-11,2026-03-11,2025-09-05,101.4,5.0,2,1,-36,mobile,Kandy,Sri Lanka,0
C100291,2022-04-13,2023-07-13,,0.0,0.0,2,0,1205,desktop,Jaffna,Sri Lanka,0
C100292,2021-01-24,2021-07-24,2021-06-06,166.3,45.34,1,0,1516,mobile,Matara,Sri Lanka,0
C100293,2020-07-12,2023-03-22,,0.0,0.0,2,0,1845,mobile,Galle,Sri Lanka,0
C100294,2020-07-17,2022-12-25,2021-11-29,12.76,10.12,1,1,1340,mobile,Matara,Sri Lanka,1
C100295,2023-09-11,2025-01-08,2024-11-25,101.69,47.38,4,2,248,desktop,Negombo,Sri Lanka,0
C100296,2022-06-01,2024-01-22,2023-01-08,453.91,40.25,0,0,935,desktop,Negombo,Sri Lanka,0
C100297,2021-12-26,2023-07-13,2023-04-24,69.93,48.84,4,0,829,desktop,Matara,Sri Lanka,0
C100298,2022-05-17,2023-05-10,,0.0,0.0,2,0,1171,mobile,Negombo,Sri Lanka,0
C100299,2022-04-21,2023-04-08,2022-12-13,116.79,31.1,1,6,961,mobile,Matara,Sri Lanka,1
C100300,2022-08-14,2023-01-28,,0.0,0.0,2,0,1082,mobile,Kandy,Sri Lanka,0
C100301,2024-02-02,2026-06-08,2024-11-13,147.55,44.18,3,2,260,mobile,Kandy,Sri Lanka,1
C100302,2020-04-20,2022-10-22,,0.0,0.0,1,0,1928,mobile,Kurunegala,Sri Lanka,0
C100303,2023-10-11,2024-07-01,2023-10-18,117.3,41.2,1,2,652,mobile,Galle,Sri Lanka,1
C100304,2023-08-31,2025-10-05,2025-09-16,48.34,37.85,4,3,-47,mobile,Negombo,Sri Lanka,0
C100305,2023-08-16,2025-12-13,2024-10-27,98.61,48.79,7,1,277,desktop,Jaffna,Sri Lanka,0
C100306,2020-07-20,2022-06-25,2021-03-29,156.13,31.76,3,0,1585,mobile,Matara,Sri Lanka,1
C100307,2020-05-04,2020-08-04,,0.0,0.0,2,0,1914,desktop,Negombo,Sri Lanka,0
C100308,2022-04-04,2023-01-20,,0.0,0.0,0,0,1214,mobile,Colombo,Sri Lanka,0
C100309,2024-01-31,2024-02-28,2024-02-07,136.24,29.84,2,2,540,desktop,Galle,Sri Lanka,0
C100310,2021-11-25,2022-12-25,,0.0,0.0,3,0,1344,mobile,Anuradhapura,Sri Lanka,0
C100311,2024-06-27,2024-08-16,,0.0,0.0,1,0,399,mobile,Colombo,Sri Lanka,0
C100312,2020-08-11,2021-01-24,2020-11-02,31.89,13.67,2,0,1732,mobile,Kandy,Sri Lanka,0
C100313,2021-05-24,2023-10-15,2022-08-11,129.96,28.9,4,2,1085,mobile,Kandy,Sri Lanka,1
C100314,2021-01-27,2022-09-04,2021-09-11,91.09,64.16,0,0,1419,desktop,Matara,Sri Lanka,0
C100315,2021-01-24,2023-04-02,2022-09-21,103.74,35.43,2,3,1044,mobile,Matara,Sri Lanka,0
C100316,2023-01-03,2025-09-17,2025-08-28,174.06,64.15,0,1,-28,mobile,Negombo,Sri Lanka,0
C100317,2022-07-07,2023-02-11,2022-08-14,55.0,69.35,3,2,1082,desktop,Matara,Sri Lanka,1
C100318,2020-10-14,2023-03-10,,0.0,0.0,4,0,1751,mobile,Galle,Sri Lanka,1
C100319,2022-05-14,2022-12-26,,0.0,0.0,1,0,1174,tablet,Galle,Sri Lanka,0
C100320,2021-01-10,2022-11-03,2022-08-20,67.08,61.41,2,0,1076,mobile,Kurunegala,Sri Lanka,0
C100321,2021-07-24,2022-03-11,2022-03-10,365.61,66.64,4,2,1239,mobile,Galle,Sri Lanka,1
C100322,2022-08-05,2024-06-28,,0.0,0.0,5,0,1091,mobile,Galle,Sri Lanka,0
C100323,2021-05-26,2021-12-23,,0.0,0.0,2,0,1527,mobile,Jaffna,Sri Lanka,0
C100324,2020-06-03,2021-03-05,,0.0,0.0,2,0,1884,desktop,Anuradhapura,Sri Lanka,0
C100325,2022-06-26,2024-04-23,2022-07-01,412.06,64.91,3,3,1126,mobile,Galle,Sri Lanka,0
C100326,2024-07-12,2025-09-04,2025-02-10,84.68,66.2,4,0,171,mobile,Kandy,Sri Lanka,0
C100327,2023-02-01,2024-07-10,2023-03-18,56.04,57.34,2,1,866,desktop,Anuradhapura,Sri Lanka,1
C100328,2020-07-19,2020-08-08,2020-07-20,102.31,36.36,2,2,1837,desktop,Jaffna,Sri Lanka,0
C100329,2020-04-13,2022-09-15,2021-08-07,52.88,41.73,1,2,1454,mobile,Galle,Sri Lanka,0
C100330,2023-08-28,2025-11-04,2025-09-17,195.9,8.08,1,1,-48,mobile,Jaffna,Sri Lanka,1
C100331,2023-01-12,2025-09-28,,0.0,0.0,2,0,931,tablet,Colombo,Sri Lanka,0
C100332,2020-01-31,2022-03-26,2021-06-30,41.54,26.41,0,2,1492,mobile,Galle,Sri Lanka,0
C100333,2020-07-10,2022-06-08,,0.0,0.0,2,0,1847,mobile,Jaffna,Sri Lanka,0
C100334,2024-03-23,2024-04-01,,0.0,0.0,1,0,495,desktop,Negombo,Sri Lanka,0
C100335,2021-04-29,2022-08-27,,0.0,0.0,2,0,1554,desktop,Matara,Sri Lanka,0
C100336,2020-12-06,2023-06-27,2021-01-09,31.01,38.46,2,3,1664,mobile,Anuradhapura,Sri Lanka,1
C100337,2022-04-12,2022-08-25,2022-07-29,211.31,12.53,2,1,1098,mobile,Kandy,Sri Lanka,0
C100338,2022-09-21,2024-07-14,,0.0,0.0,2,0,1044,desktop,Galle,Sri Lanka,0
C100339,2022-09-12,2023-03-08,,0.0,0.0,0,0,1053,mobile,Kandy,Sri Lanka,0
C100340,2021-03-13,2022-11-18,2022-09-07,37.26,79.1,6,2,1058,desktop,Negombo,Sri Lanka,0
C100341,2022-04-01,2024-06-29,,0.0,0.0,1,0,1217,desktop,Kandy,Sri Lanka,0
C100342,2020-04-30,2020-05-08,2020-05-06,106.19,38.98,3,2,1912,mobile,Matara,Sri Lanka,0
C100343,2020-12-03,2021-07-20,2021-04-04,172.56,35.42,2,0,1579,desktop,Kandy,Sri Lanka,0
C100344,2022-02-15,2022-10-31,2022-04-06,193.98,9.53,1,1,1212,mobile,Negombo,Sri Lanka,1
C100345,2020-01-05,2021-09-18,,0.0,0.0,3,0,2034,mobile,Kandy,Sri Lanka,0
C100346,2022-03-10,2024-06-11,2023-06-16,113.61,17.98,3,2,776,desktop,Kurunegala,Sri Lanka,0
C100347,2021-06-27,2024-02-17,,0.0,0.0,0,0,1495,mobile,Colombo,Sri Lanka,0
C100348,2024-05-24,2025-04-01,2025-02-01,68.8,18.55,1,4,180,mobile,Jaffna,Sri Lanka,0
C100349,2024-05-26,2026-05-25,,0.0,0.0,1,0,431,mobile,Anuradhapura,Sri Lanka,0
C100350,2022-07-20,2025-04-05,,0.0,0.0,2,0,1107,mobile,Anuradhapura,Sri Lanka,0
C100351,2021-08-07,2023-08-03,2022-04-10,277.89,29.41,2,0,1208,mobile,Kandy,Sri Lanka,0
C100352,2022-05-16,2024-03-04,2022-08-09,77.74,39.24,3,2,1087,mobile,Colombo,Sri Lanka,1
C100353,2023-11-27,2024-09-03,2023-12-03,276.88,24.72,1,1,606,mobile,Colombo,Sri Lanka,0
C100354,2024-02-05,2025-04-13,2025-01-24,281.44,46.71,0,1,188,mobile,Negombo,Sri Lanka,0
C100355,2024-05-23,2026-11-25,2026-06-11,130.12,23.07,5,0,-315,desktop,Colombo,Sri Lanka,1
C100356,2023-02-12,2024-03-03,2023-09-08,67.07,61.76,3,2,692,desktop,Colombo,Sri Lanka,1
C100357,2023-09-17,2026-02-05,2024-04-27,142.05,48.83,2,0,460,mobile,Kandy,Sri Lanka,0
C100358,2024-01-11,2025-01-02,2024-03-18,47.36,33.81,2,1,500,desktop,Jaffna,Sri Lanka,0
C100359,2022-09-23,2024-01-06,2023-03-25,62.54,40.97,5,3,859,desktop,Colombo,Sri Lanka,1
C100360,2020-11-13,2021-07-29,,0.0,0.0,1,0,1721,desktop,Matara,Sri Lanka,0
C100361,2021-01-23,2021-09-03,,0.0,0.0,6,0,1650,mobile,Negombo,Sri Lanka,1
C100362,2021-08-30,2022-12-20,,0.0,0.0,1,0,1431,mobile,Anuradhapura,Sri Lanka,0
C100363,2021-03-21,2022-01-24,2021-08-19,111.77,44.87,0,1,1442,mobile,Anuradhapura,Sri Lanka,0
C100364,2020-04-29,2022-03-23,,0.0,0.0,3,0,1919,desktop,Kurunegala,Sri Lanka,0
C100365,2023-04-01,2024-09-15,,0.0,0.0,1,0,852,desktop,Matara,Sri Lanka,0
C100366,2024-02-15,2026-06-08,2024-10-16,121.79,65.89,0,2,288,mobile,Kurunegala,Sri Lanka,0
C100367,2023-01-15,2024-10-14,2023-04-17,16.78,55.74,2,0,836,desktop,Kurunegala,Sri Lanka,1
C100368,2020-05-04,2021-06-14,2020-05-12,318.24,58.41,1,3,1906,tablet,Kurunegala,Sri Lanka,1
C100369,2024-03-11,2025-10-30,2025-07-15,205.82,39.15,0,2,16,mobile,Kurunegala,Sri Lanka,1
C100370,2021-10-04,2022-01-16,2021-12-28,92.82,8.76,0,1,1311,mobile,Jaffna,Sri Lanka,0
C100371,2020-04-27,2020-05-04,,0.0,0.0,0,0,1921,mobile,Kurunegala,Sri Lanka,0
C100372,2020-04-12,2021-09-17,2021-02-18,160.8,57.81,2,3,1624,mobile,Matara,Sri Lanka,1
C100373,2023-04-11,2025-02-17,,0.0,0.0,3,0,842,tablet,Matara,Sri Lanka,0
C100374,2022-09-03,2025-05-19,,0.0,0.0,3,0,1062,desktop,Colombo,Sri Lanka,0
C100375,2022-10-26,2025-03-07,,0.0,0.0,2,0,1009,desktop,Kurunegala,Sri Lanka,0
C100376,2022-12-23,2025-04-30,,0.0,0.0,2,0,951,mobile,Kurunegala,Sri Lanka,0
C100377,2020-11-18,2021-12-06,2021-02-08,169.31,64.05,0,0,1634,mobile,Kandy,Sri Lanka,0
C100378,2020-04-26,2021-11-21,,0.0,0.0,5,0,1922,mobile,Colombo,Sri Lanka,1
C100379,2022-11-06,2024-08-29,2024-02-19,334.22,54.47,0,1,528,mobile,Anuradhapura,Sri Lanka,1
C100380,2020-06-13,2022-02-11,2022-01-18,156.08,51.64,3,0,1290,desktop,Matara,Sri Lanka,0
C100381,2021-01-15,2022-09-30,,0.0,0.0,0,0,1658,mobile,Galle,Sri Lanka,0
C100382,2020-05-20,2021-03-05,,0.0,0.0,2,0,1898,mobile,Colombo,Sri Lanka,0
C100383,2023-05-03,2024-03-03,,0.0,0.0,3,0,820,mobile,Kandy,Sri Lanka,0
C100384,2020-05-19,2022-04-19,2022-01-06,54.72,60.98,0,0,1302,mobile,Negombo,Sri Lanka,0
C100385,2023-10-14,2024-02-01,,0.0,0.0,3,0,656,mobile,Jaffna,Sri Lanka,0
C100386,2021-04-26,2022-09-01,2021-05-08,38.24,29.6,2,1,1545,desktop,Kurunegala,Sri Lanka,0
C100387,2022-04-06,2022-06-10,2022-06-03,34.59,19.08,1,1,1154,mobile,Anuradhapura,Sri Lanka,0
C100388,2020-09-02,2021-08-12,2021-04-27,131.06,28.07,1,1,1556,mobile,Anuradhapura,Sri Lanka,0
C100389,2023-03-12,2023-12-20,,0.0,0.0,4,0,872,desktop,Matara,Sri Lanka,0
C100390,2021-05-19,2023-03-05,,0.0,0.0,2,0,1534,desktop,Jaffna,Sri Lanka,0
C100391,2023-03-31,2024-02-26,2023-06-09,121.12,44.51,2,2,783,mobile,Colombo,Sri Lanka,1
C100392,2023-05-02,2025-09-30,,0.0,0.0,1,0,821,mobile,Kurunegala,Sri Lanka,0
C100393,2020-03-22,2020-12-30,,0.0,0.0,1,0,1957,desktop,Colombo,Sri Lanka,0
C100394,2023-06-22,2024-03-15,2024-01-15,110.79,26.83,4,0,563,mobile,Kurunegala,Sri Lanka,1
C100395,2020-06-16,2022-04-18,,0.0,0.0,1,0,1871,desktop,Colombo,Sri Lanka,0
C100396,2022-05-08,2024-05-05,,0.0,0.0,1,0,1180,mobile,Kurunegala,Sri Lanka,0
C100397,2023-09-08,2026-05-10,,0.0,0.0,1,0,692,desktop,Anuradhapura,Sri Lanka,1
C100398,2023-04-10,2025-10-09,,0.0,0.0,2,0,843,mobile,Jaffna,Sri Lanka,0
C100399,2023-03-03,2024-12-29,2023-09-08,125.93,30.7,1,0,692,desktop,Anuradhapura,Sri Lanka,0
C100400,2022-12-06,2023-10-07,2023-06-13,113.38,44.11,4,1,779,mobile,Matara,Sri Lanka,1
C100401,2021-10-09,2022-04-19,2022-03-18,116.5,20.72,0,2,1231,mobile,Kandy,Sri Lanka,1
C100402,2021-06-18,2021-11-18,2021-10-14,227.33,44.09,0,0,1386,mobile,Kurunegala,Sri Lanka,0
C100403,2021-02-22,2022-08-05,,0.0,0.0,1,0,1620,desktop,Matara,Sri Lanka,0
C100404,2023-10-03,2025-11-24,2025-09-22,173.0,36.52,4,1,-53,desktop,Anuradhapura,Sri Lanka,1
C100405,2024-01-06,2024-09-08,2024-06-16,190.85,41.11,2,3,410,desktop,Kandy,Sri Lanka,0
C100406,2021-10-05,2024-04-13,,0.0,0.0,2,0,1395,mobile,Matara,Sri Lanka,0
C100407,2021-05-03,2021-06-30,,0.0,0.0,4,0,1550,mobile,Negombo,Sri Lanka,1
C100408,2021-06-27,2023-09-29,2021-06-28,92.21,43.72,2,1,1494,mobile,Jaffna,Sri Lanka,1
C100409,2022-03-21,2024-08-14,2023-12-23,67.97,46.7,4,0,586,desktop,Galle,Sri Lanka,0
C100410,2020-09-25,2022-12-25,,0.0,0.0,0,0,1770,mobile,Colombo,Sri Lanka,1
C100411,2023-10-07,2026-01-13,,0.0,0.0,3,0,663,mobile,Galle,Sri Lanka,0
C100412,2023-08-14,2025-04-19,,0.0,0.0,1,0,717,mobile,Anuradhapura,Sri Lanka,0
C100413,2021-09-06,2022-10-24,2021-10-12,219.3,5.0,2,2,1388,mobile,Kandy,Sri Lanka,0
C100414,2022-07-25,2024-05-31,2023-08-23,140.06,70.27,3,3,708,desktop,Negombo,Sri Lanka,1
C100415,2021-10-09,2022-09-01,,0.0,0.0,0,0,1391,mobile,Anuradhapura,Sri Lanka,0
C100416,2024-03-19,2026-02-14,2025-02-22,483.64,28.07,2,0,159,mobile,Galle,Sri Lanka,0
C100417,2020-05-28,2020-10-18,2020-10-10,51.12,51.68,3,2,1755,desktop,Anuradhapura,Sri Lanka,1
C100418,2020-01-20,2022-01-27,2020-02-22,61.52,41.89,4,0,1986,mobile,Kandy,Sri Lanka,0
C100419,2022-07-27,2022-08-22,,0.0,0.0,1,0,1100,mobile,Anuradhapura,Sri Lanka,0
C100420,2023-06-26,2025-04-27,2024-04-24,231.66,69.01,2,2,463,desktop,Jaffna,Sri Lanka,0
C100421,2023-02-27,2024-07-20,2023-10-03,27.76,35.74,4,1,667,mobile,Jaffna,Sri Lanka,0
C100422,2020-07-23,2021-05-21,,0.0,0.0,2,0,1834,mobile,Jaffna,Sri Lanka,0
C100423,2020-05-30,2021-02-19,2020-10-15,255.97,13.77,0,0,1750,mobile,Galle,Sri Lanka,0
C100424,2023-01-06,2025-07-22,,0.0,0.0,1,0,937,mobile,Kandy,Sri Lanka,0
C100425,2021-03-12,2022-05-14,2022-03-04,212.84,72.6,2,1,1245,desktop,Kandy,Sri Lanka,0
C100426,2022-11-02,2023-12-21,,0.0,0.0,4,0,1002,mobile,Matara,Sri Lanka,0
C100427,2021-06-27,2022-07-29,,0.0,0.0,3,0,1495,mobile,Colombo,Sri Lanka,0
C100428,2020-09-28,2022-10-22,,0.0,0.0,3,0,1767,mobile,Galle,Sri Lanka,0
C100429,2021-12-15,2022-01-20,,0.0,0.0,2,0,1324,mobile,Kurunegala,Sri Lanka,0
C100430,2020-05-20,2022-01-07,2021-11-26,38.41,75.15,4,1,1343,mobile,Matara,Sri Lanka,0
C100431,2021-05-15,2023-05-10,,0.0,0.0,2,0,1538,mobile,Negombo,Sri Lanka,0
C100432,2022-01-26,2023-09-03,,0.0,0.0,1,0,1282,mobile,Jaffna,Sri Lanka,0
C100433,2021-08-06,2023-11-19,2023-03-18,43.4,31.16,1,2,866,desktop,Negombo,Sri Lanka,1
C100434,2020-11-19,2021-06-01,,0.0,0.0,1,0,1715,desktop,Anuradhapura,Sri Lanka,1
C100435,2022-06-16,2023-06-02,,0.0,0.0,1,0,1141,desktop,Kandy,Sri Lanka,0
C100436,2023-01-17,2025-01-29,2023-08-17,8.2,6.81,1,0,714,mobile,Galle,Sri Lanka,0
C100437,2023-12-11,2025-12-10,2025-11-11,126.39,71.37,3,2,-103,mobile,Anuradhapura,Sri Lanka,1
C100438,2021-09-11,2022-04-26,2021-10-01,254.6,30.85,2,2,1399,mobile,Kandy,Sri Lanka,1
C100439,2023-06-06,2025-05-08,,0.0,0.0,0,0,786,mobile,Kurunegala,Sri Lanka,0
C100440,2024-07-10,2026-01-08,2025-06-18,86.72,30.76,3,0,43,mobile,Jaffna,Sri Lanka,1
C100441,2023-09-01,2025-06-15,2023-10-27,96.99,76.36,3,0,643,mobile,Kandy,Sri Lanka,0
C100442,2022-12-19,2025-03-01,2024-05-29,66.64,27.81,1,3,428,desktop,Kurunegala,Sri Lanka,0
C100443,2020-01-17,2021-05-18,2021-05-15,59.8,62.86,2,1,1538,mobile,Matara,Sri Lanka,0
C100444,2023-09-29,2026-04-14,2025-08-19,238.19,81.59,1,3,-19,mobile,Matara,Sri Lanka,0
C100445,2024-07-31,2027-03-21,,0.0,0.0,2,0,365,mobile,Matara,Sri Lanka,0
C100446,2023-02-09,2024-12-27,,0.0,0.0,0,0,903,tablet,Jaffna,Sri Lanka,0
C100447,2021-09-05,2022-09-07,,0.0,0.0,3,0,1425,desktop,Jaffna,Sri Lanka,0
C100448,2023-09-20,2025-02-20,2024-09-26,81.05,30.29,2,1,308,mobile,Negombo,Sri Lanka,1
C100449,2020-07-31,2021-06-03,,0.0,0.0,1,0,1826,mobile,Kandy,Sri Lanka,0
C100450,2020-10-02,2023-02-14,2020-11-23,333.77,59.43,0,1,1711,mobile,Negombo,Sri Lanka,0
C100451,2021-06-25,2021-12-16,,0.0,0.0,2,0,1497,desktop,Kandy,Sri Lanka,0
C100452,2020-08-24,2023-01-01,,0.0,0.0,0,0,1802,mobile,Kandy,Sri Lanka,0
C100453,2020-08-07,2022-06-11,2020-11-28,86.71,48.93,1,2,1706,mobile,Kandy,Sri Lanka,0
C100454,2024-02-29,2026-08-14,,0.0,0.0,5,0,518,mobile,Kurunegala,Sri Lanka,1
C100455,2023-02-07,2024-08-31,2024-03-05,161.79,29.04,3,1,513,mobile,Jaffna,Sri Lanka,1
C100456,2020-11-14,2021-05-18,2021-02-15,259.63,29.8,1,1,1627,desktop,Kandy,Sri Lanka,1
C100457,2021-07-11,2022-05-07,2022-03-06,35.89,50.74,1,3,1243,mobile,Kurunegala,Sri Lanka,0
C100458,2021-07-31,2021-11-07,,0.0,0.0,1,0,1461,mobile,Galle,Sri Lanka,0
C100459,2023-05-23,2024-09-16,2024-04-03,72.73,73.37,1,4,484,desktop,Kurunegala,Sri Lanka,0
C100460,2021-03-07,2021-07-16,2021-03-17,48.77,5.0,5,0,1597,mobile,Matara,Sri Lanka,0
C100461,2024-01-09,2026-02-05,2025-01-17,17.35,86.72,0,1,195,mobile,Colombo,Sri Lanka,0
C100462,2021-12-03,2022-08-24,2022-06-08,132.77,24.7,0,0,1149,mobile,Negombo,Sri Lanka,0
C100463,2021-02-20,2023-03-04,2021-08-18,63.84,84.42,4,0,1443,mobile,Colombo,Sri Lanka,0
C100464,2023-11-08,2026-02-12,,0.0,0.0,1,0,631,mobile,Jaffna,Sri Lanka,0
C100465,2023-07-22,2025-02-13,2025-02-13,291.8,44.61,3,1,168,desktop,Matara,Sri Lanka,1
C100466,2021-06-24,2023-08-14,2023-06-15,110.52,34.61,0,2,777,mobile,Matara,Sri Lanka,0
C100467,2022-11-01,2025-05-23,2023-01-08,178.68,38.18,1,1,935,mobile,Kurunegala,Sri Lanka,0
C100468,2022-09-27,2023-04-02,2023-02-17,151.45,34.48,3,4,895,mobile,Kurunegala,Sri Lanka,1
C100469,2021-05-29,2024-01-23,2023-05-25,58.02,48.56,0,0,798,mobile,Galle,Sri Lanka,0
C100470,2020-04-14,2022-03-11,,0.0,0.0,3,0,1934,mobile,Jaffna,Sri Lanka,1
C100471,2020-07-08,2023-01-15,,0.0,0.0,1,0,1849,mobile,Kandy,Sri Lanka,0
C100472,2023-07-23,2024-06-30,2023-11-04,112.7,69.05,4,0,635,mobile,Matara,Sri Lanka,0
C100473,2022-05-17,2024-03-17,,0.0,0.0,2,0,1171,mobile,Colombo,Sri Lanka,1
C100474,2021-07-20,2021-10-19,2021-08-06,151.08,51.34,1,2,1455,mobile,Anuradhapura,Sri Lanka,0
C100475,2020-03-31,2020-11-13,,0.0,0.0,1,0,1948,mobile,Kurunegala,Sri Lanka,0
C100476,2020-01-08,2021-01-05,2020-06-27,36.71,40.31,1,0,1860,desktop,Galle,Sri Lanka,0
C100477,2021-11-14,2022-06-30,2022-01-14,92.26,61.15,4,2,1294,mobile,Negombo,Sri Lanka,0
C100478,2024-04-28,2026-05-30,,0.0,0.0,1,0,459,mobile,Jaffna,Sri Lanka,0
C100479,2020-09-24,2023-03-05,,0.0,0.0,1,0,1771,mobile,Anuradhapura,Sri Lanka,0
C100480,2023-07-28,2024-06-06,2024-04-29,30.63,35.45,2,0,458,desktop,Anuradhapura,Sri Lanka,0
C100481,2021-06-20,2022-08-24,2021-08-17,87.65,19.9,5,0,1444,mobile,Galle,Sri Lanka,1
C100482,2020-11-26,2023-02-11,2022-09-21,125.79,35.24,1,0,1044,mobile,Negombo,Sri Lanka,0
C100483,2024-02-27,2026-08-23,2025-06-30,102.68,61.42,2,2,31,desktop,Galle,Sri Lanka,1
C100484,2022-06-23,2023-05-28,,0.0,0.0,2,0,1134,mobile,Colombo,Sri Lanka,1
C100485,2023-02-03,2024-02-18,2024-02-15,60.27,75.6,1,1,532,desktop,Kurunegala,Sri Lanka,1
C100486,2023-12-16,2024-09-07,,0.0,0.0,3,0,593,mobile,Negombo,Sri Lanka,0
C100487,2022-05-25,2024-01-14,,0.0,0.0,4,0,1163,mobile,Kandy,Sri Lanka,0
C100488,2023-02-22,2023-12-20,,0.0,0.0,2,0,890,mobile,Negombo,Sri Lanka,0
C100489,2020-01-20,2021-05-08,2021-02-08,254.7,58.3,1,1,1634,mobile,Anuradhapura,Sri Lanka,0
